geoid,NAME,Year,Population,geo_type
5002584700,"Wilmington town, Windham County, Vermont",1930,1171,town
5002584700,"Wilmington town, Windham County, Vermont",1940,1221,town
5002584700,"Wilmington town, Windham County, Vermont",1950,1169,town
5002584700,"Wilmington town, Windham County, Vermont",1960,1245,town
5002584700,"Wilmington town, Windham County, Vermont",1970,1586,town
5002584700,"Wilmington town, Windham County, Vermont",1980,1808,town
5002584700,"Wilmington town, Windham County, Vermont",1990,1968,town
5002584700,"Wilmington town, Windham County, Vermont",2000,2225,town
5002584700,"Wilmington town, Windham County, Vermont",2010,1876,town
5002584700,"Wilmington town, Windham County, Vermont",2020,2255,town
5002584850,"Windham town, Windham County, Vermont",1791,0,town
5002584850,"Windham town, Windham County, Vermont",1800,427,town
5002584850,"Windham town, Windham County, Vermont",1810,782,town
5002584850,"Windham town, Windham County, Vermont",1820,931,town
5002584850,"Windham town, Windham County, Vermont",1830,847,town
5002584850,"Windham town, Windham County, Vermont",1840,757,town
5002584850,"Windham town, Windham County, Vermont",1850,763,town
5002584850,"Windham town, Windham County, Vermont",1860,680,town
5002584850,"Windham town, Windham County, Vermont",1870,544,town
5002584850,"Windham town, Windham County, Vermont",1880,536,town
5002584850,"Windham town, Windham County, Vermont",1890,379,town
5002584850,"Windham town, Windham County, Vermont",1900,356,town
5002584850,"Windham town, Windham County, Vermont",1910,345,town
5002584850,"Windham town, Windham County, Vermont",1920,261,town
5002584850,"Windham town, Windham County, Vermont",1930,254,town
5002584850,"Windham town, Windham County, Vermont",1940,183,town
5002584850,"Windham town, Windham County, Vermont",1950,146,town
5002584850,"Windham town, Windham County, Vermont",1960,135,town
5002584850,"Windham town, Windham County, Vermont",1970,174,town
5002584850,"Windham town, Windham County, Vermont",1980,223,town
5002584850,"Windham town, Windham County, Vermont",1990,251,town
5002584850,"Windham town, Windham County, Vermont",2000,328,town
5002584850,"Windham town, Windham County, Vermont",2010,419,town
5002584850,"Windham town, Windham County, Vermont",2020,449,town
5002784925,"Windsor town, Windsor County, Vermont",1791,1542,town
5002784925,"Windsor town, Windsor County, Vermont",1800,2211,town
5002784925,"Windsor town, Windsor County, Vermont",1810,2757,town
5002784925,"Windsor town, Windsor County, Vermont",1820,2956,town
5002784925,"Windsor town, Windsor County, Vermont",1830,3134,town
5002784925,"Windsor town, Windsor County, Vermont",1840,2744,town
5002784925,"Windsor town, Windsor County, Vermont",1850,1928,town
5002784925,"Windsor town, Windsor County, Vermont",1860,1669,town
5002784925,"Windsor town, Windsor County, Vermont",1870,1699,town
5002784925,"Windsor town, Windsor County, Vermont",1880,2175,town
5002784925,"Windsor town, Windsor County, Vermont",1890,1846,town
5002784925,"Windsor town, Windsor County, Vermont",1900,2119,town
5002784925,"Windsor town, Windsor County, Vermont",1910,2407,town
5002784925,"Windsor town, Windsor County, Vermont",1920,3687,town
5002784925,"Windsor town, Windsor County, Vermont",1930,4359,town
5002784925,"Windsor town, Windsor County, Vermont",1940,4155,town
5002784925,"Windsor town, Windsor County, Vermont",1950,4402,town
5002784925,"Windsor town, Windsor County, Vermont",1960,4468,town
5002784925,"Windsor town, Windsor County, Vermont",1970,4158,town
5002784925,"Windsor town, Windsor County, Vermont",1980,4084,town
5002784925,"Windsor town, Windsor County, Vermont",1990,3714,town
5002784925,"Windsor town, Windsor County, Vermont",2000,3756,town
5002784925,"Windsor town, Windsor County, Vermont",2010,3553,town
5002784925,"Windsor town, Windsor County, Vermont",2020,3559,town
5000385075,"Winhall town, Bennington County, Vermont",1791,155,town
5000385075,"Winhall town, Bennington County, Vermont",1800,202,town
5000385075,"Winhall town, Bennington County, Vermont",1810,429,town
5000385075,"Winhall town, Bennington County, Vermont",1820,428,town
5000385075,"Winhall town, Bennington County, Vermont",1830,571,town
5000385075,"Winhall town, Bennington County, Vermont",1840,576,town
5000385075,"Winhall town, Bennington County, Vermont",1850,762,town
5000385075,"Winhall town, Bennington County, Vermont",1860,741,town
5000385075,"Winhall town, Bennington County, Vermont",1870,642,town
5000385075,"Winhall town, Bennington County, Vermont",1880,722,town
5000385075,"Winhall town, Bennington County, Vermont",1890,523,town
5000385075,"Winhall town, Bennington County, Vermont",1900,449,town
5000385075,"Winhall town, Bennington County, Vermont",1910,366,town
5000385075,"Winhall town, Bennington County, Vermont",1920,336,town
5000385075,"Winhall town, Bennington County, Vermont",1930,229,town
5000385075,"Winhall town, Bennington County, Vermont",1940,212,town
5000385075,"Winhall town, Bennington County, Vermont",1950,255,town
5000385075,"Winhall town, Bennington County, Vermont",1960,245,town
5000385075,"Winhall town, Bennington County, Vermont",1970,281,town
5000385075,"Winhall town, Bennington County, Vermont",1980,327,town
5000385075,"Winhall town, Bennington County, Vermont",1990,482,town
5000385075,"Winhall town, Bennington County, Vermont",2000,702,town
5000385075,"Winhall town, Bennington County, Vermont",2010,769,town
5000385075,"Winhall town, Bennington County, Vermont",2020,1182,town
5000785150,"Winooski city, Chittenden County, Vermont",1791,0,town
5000785150,"Winooski city, Chittenden County, Vermont",1800,0,town
5000785150,"Winooski city, Chittenden County, Vermont",1810,0,town
5000785150,"Winooski city, Chittenden County, Vermont",1820,0,town
5000785150,"Winooski city, Chittenden County, Vermont",1830,0,town
5000785150,"Winooski city, Chittenden County, Vermont",1840,0,town
5000785150,"Winooski city, Chittenden County, Vermont",1850,0,town
5000785150,"Winooski city, Chittenden County, Vermont",1860,0,town
5000785150,"Winooski city, Chittenden County, Vermont",1870,0,town
5000785150,"Winooski city, Chittenden County, Vermont",1880,0,town
5000785150,"Winooski city, Chittenden County, Vermont",1890,0,town
5000785150,"Winooski city, Chittenden County, Vermont",1900,0,town
5000785150,"Winooski city, Chittenden County, Vermont",1910,0,town
5000785150,"Winooski city, Chittenden County, Vermont",1920,0,town
5000785150,"Winooski city, Chittenden County, Vermont",1930,5308,town
5000785150,"Winooski city, Chittenden County, Vermont",1940,6036,town
5000785150,"Winooski city, Chittenden County, Vermont",1950,6734,town
5000785150,"Winooski city, Chittenden County, Vermont",1960,7420,town
5000785150,"Winooski city, Chittenden County, Vermont",1970,7309,town
5000785150,"Winooski city, Chittenden County, Vermont",1980,6318,town
5000785150,"Winooski city, Chittenden County, Vermont",1990,6649,town
5000785150,"Winooski city, Chittenden County, Vermont",2000,6561,town
5000785150,"Winooski city, Chittenden County, Vermont",2010,7267,town
5000785150,"Winooski city, Chittenden County, Vermont",2020,7997,town
5001585375,"Wolcott town, Lamoille County, Vermont",1791,32,town
5001585375,"Wolcott town, Lamoille County, Vermont",1800,47,town
5001585375,"Wolcott town, Lamoille County, Vermont",1810,124,town
5001585375,"Wolcott town, Lamoille County, Vermont",1820,123,town
5001585375,"Wolcott town, Lamoille County, Vermont",1830,492,town
5001585375,"Wolcott town, Lamoille County, Vermont",1840,910,town
5001585375,"Wolcott town, Lamoille County, Vermont",1850,909,town
5001585375,"Wolcott town, Lamoille County, Vermont",1860,1161,town
5001585375,"Wolcott town, Lamoille County, Vermont",1870,1132,town
5001585375,"Wolcott town, Lamoille County, Vermont",1880,1166,town
5001585375,"Wolcott town, Lamoille County, Vermont",1890,1158,town
5001585375,"Wolcott town, Lamoille County, Vermont",1900,1066,town
5001585375,"Wolcott town, Lamoille County, Vermont",1910,1049,town
5001585375,"Wolcott town, Lamoille County, Vermont",1920,932,town
5001585375,"Wolcott town, Lamoille County, Vermont",1930,831,town
5001585375,"Wolcott town, Lamoille County, Vermont",1940,772,town
5001585375,"Wolcott town, Lamoille County, Vermont",1950,766,town
5001585375,"Wolcott town, Lamoille County, Vermont",1960,633,town
5001585375,"Wolcott town, Lamoille County, Vermont",1970,676,town
5001585375,"Wolcott town, Lamoille County, Vermont",1980,986,town
5001585375,"Wolcott town, Lamoille County, Vermont",1990,1229,town
5001585375,"Wolcott town, Lamoille County, Vermont",2000,1456,town
5001585375,"Wolcott town, Lamoille County, Vermont",2010,1676,town
5001585375,"Wolcott town, Lamoille County, Vermont",2020,1670,town
5002385525,"Woodbury town, Washington County, Vermont",1791,23,town
5002385525,"Woodbury town, Washington County, Vermont",1800,23,town
5002385525,"Woodbury town, Washington County, Vermont",1810,254,town
5002385525,"Woodbury town, Washington County, Vermont",1820,432,town
5002385525,"Woodbury town, Washington County, Vermont",1830,824,town
5002385525,"Woodbury town, Washington County, Vermont",1840,1092,town
5002385525,"Woodbury town, Washington County, Vermont",1850,1070,town
5002385525,"Woodbury town, Washington County, Vermont",1860,999,town
5002385525,"Woodbury town, Washington County, Vermont",1870,902,town
5002385525,"Woodbury town, Washington County, Vermont",1880,856,town
5002385525,"Woodbury town, Washington County, Vermont",1890,810,town
5002385525,"Woodbury town, Washington County, Vermont",1900,862,town
5002385525,"Woodbury town, Washington County, Vermont",1910,824,town
5002385525,"Woodbury town, Washington County, Vermont",1920,686,town
5002385525,"Woodbury town, Washington County, Vermont",1930,529,town
5002385525,"Woodbury town, Washington County, Vermont",1940,463,town
5002385525,"Woodbury town, Washington County, Vermont",1950,449,town
5002385525,"Woodbury town, Washington County, Vermont",1960,317,town
5002385525,"Woodbury town, Washington County, Vermont",1970,399,town
5002385525,"Woodbury town, Washington County, Vermont",1980,573,town
5002385525,"Woodbury town, Washington County, Vermont",1990,766,town
5002385525,"Woodbury town, Washington County, Vermont",2000,809,town
5002385525,"Woodbury town, Washington County, Vermont",2010,906,town
5002385525,"Woodbury town, Washington County, Vermont",2020,928,town
5000385675,"Woodford town, Bennington County, Vermont",1791,60,town
5000385675,"Woodford town, Bennington County, Vermont",1800,138,town
5000385675,"Woodford town, Bennington County, Vermont",1810,254,town
5000385675,"Woodford town, Bennington County, Vermont",1820,212,town
5000385675,"Woodford town, Bennington County, Vermont",1830,395,town
5000385675,"Woodford town, Bennington County, Vermont",1840,487,town
5000385675,"Woodford town, Bennington County, Vermont",1850,423,town
5000385675,"Woodford town, Bennington County, Vermont",1860,379,town
5000385675,"Woodford town, Bennington County, Vermont",1870,371,town
5000385675,"Woodford town, Bennington County, Vermont",1880,487,town
5000385675,"Woodford town, Bennington County, Vermont",1890,353,town
5000385675,"Woodford town, Bennington County, Vermont",1900,279,town
5000385675,"Woodford town, Bennington County, Vermont",1910,187,town
5000385675,"Woodford town, Bennington County, Vermont",1920,231,town
5000385675,"Woodford town, Bennington County, Vermont",1930,137,town
5000385675,"Woodford town, Bennington County, Vermont",1940,170,town
5000385675,"Woodford town, Bennington County, Vermont",1950,198,town
5000385675,"Woodford town, Bennington County, Vermont",1960,207,town
5000385675,"Woodford town, Bennington County, Vermont",1970,286,town
5000385675,"Woodford town, Bennington County, Vermont",1980,314,town
5000385675,"Woodford town, Bennington County, Vermont",1990,331,town
5000385675,"Woodford town, Bennington County, Vermont",2000,414,town
5000385675,"Woodford town, Bennington County, Vermont",2010,424,town
5000385675,"Woodford town, Bennington County, Vermont",2020,355,town
5002785975,"Woodstock town, Windsor County, Vermont",1791,1597,town
5002785975,"Woodstock town, Windsor County, Vermont",1800,2132,town
5002785975,"Woodstock town, Windsor County, Vermont",1810,2672,town
5002785975,"Woodstock town, Windsor County, Vermont",1820,2610,town
5002785975,"Woodstock town, Windsor County, Vermont",1830,3044,town
5002785975,"Woodstock town, Windsor County, Vermont",1840,3315,town
5002785975,"Woodstock town, Windsor County, Vermont",1850,3041,town
5002785975,"Woodstock town, Windsor County, Vermont",1860,3062,town
5002785975,"Woodstock town, Windsor County, Vermont",1870,2910,town
5002785975,"Woodstock town, Windsor County, Vermont",1880,2815,town
5002785975,"Woodstock town, Windsor County, Vermont",1890,2545,town
5002785975,"Woodstock town, Windsor County, Vermont",1900,2557,town
5002785975,"Woodstock town, Windsor County, Vermont",1910,2545,town
5002785975,"Woodstock town, Windsor County, Vermont",1920,2370,town
5002785975,"Woodstock town, Windsor County, Vermont",1930,2469,town
5002785975,"Woodstock town, Windsor County, Vermont",1940,2512,town
5002785975,"Woodstock town, Windsor County, Vermont",1950,2613,town
5002785975,"Woodstock town, Windsor County, Vermont",1960,2786,town
5002785975,"Woodstock town, Windsor County, Vermont",1970,2608,town
5002785975,"Woodstock town, Windsor County, Vermont",1980,3214,town
5002785975,"Woodstock town, Windsor County, Vermont",1990,3212,town
5002785975,"Woodstock town, Windsor County, Vermont",2000,3232,town
5002785975,"Woodstock town, Windsor County, Vermont",2010,3048,town
5002785975,"Woodstock town, Windsor County, Vermont",2020,3005,town
5002386125,"Worcester town, Washington County, Vermont",1791,25,town
5002386125,"Worcester town, Washington County, Vermont",1800,25,town
5002386125,"Worcester town, Washington County, Vermont",1810,41,town
5002386125,"Worcester town, Washington County, Vermont",1820,44,town
5002386125,"Worcester town, Washington County, Vermont",1830,432,town
